Name: 江苏卫视, URL: http://123.132.233.194:352/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.06 M/s, Resolution: None
Name: 江苏卫视, URL: http://106.115.26.161:9999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&down=1$订阅源, Date: None, Delay: 213 ms, Speed: 0.03 M/s, Resolution: None
Name: 江苏卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_38.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 204 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://121.19.134.222:808/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 243 ms, Speed: 0.02 M/s, Resolution: None
Name: 江苏卫视, URL: http://123.132.233.194:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 210 ms, Speed: 0.06 M/s, Resolution: None
Name: 江苏卫视, URL: http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Delay: 422 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_21.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 254 ms, Speed: 0.69 M/s, Resolution: None
Name: 江苏卫视, URL: http://118.122.189.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 800 ms, Speed: 0.01 M/s, Resolution: None
Name: 江苏卫视, URL: http://175.10.230.91:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 208 ms, Speed: 0.63 M/s, Resolution: None
Name: 江苏卫视, URL: http://121.19.134.222:808/tsfile/live/1012_1.m3u8$订阅源, Date: None, Delay: 243 ms, Speed: 0.02 M/s, Resolution: None
Name: 江苏卫视, URL: http://219.145.93.74:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 219 ms, Speed: 0.25 M/s, Resolution: None
Name: 江苏卫视, URL: http://124.228.161.8:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 209 ms, Speed: 0.09 M/s, Resolution: None
Name: 江苏卫视, URL: http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Delay: 214 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://61.138.128.226:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 226 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://171.117.241.88:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 205 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://60.187.244.54:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 197 ms, Speed: 0.14 M/s, Resolution: None
Name: 江苏卫视, URL: http://219.145.93.74:9999/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.25 M/s, Resolution: None
Name: 江苏卫视, URL: http://175.10.230.91:8081/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 208 ms, Speed: 0.63 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.220.233.47:9999/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.13 M/s, Resolution: None
Name: 江苏卫视, URL: http://163.177.122.75:9901/tsfile/live/1033_1.m3u8$订阅源, Date: None, Delay: 425 ms, Speed: 0.13 M/s, Resolution: None
Name: 江苏卫视, URL: http://111.61.236.247:9081/hls/26/index.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://117.27.190.42:9998/tsfile/live/23264_1.m3u8$订阅源, Date: None, Delay: 213 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://116.9.204.242:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 205 ms, Speed: 0.83 M/s, Resolution: None
Name: 江苏卫视, URL: http://110.7.129.116:8096/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 1223 ms, Speed: 0.01 M/s, Resolution: None
Name: 江苏卫视, URL: http://119.163.199.98:9901/tsfile/live/0018_1.m3u8$订阅源, Date: None, Delay: 810 ms, Speed: 0.01 M/s, Resolution: None
Name: 江苏卫视, URL: http://59.173.243.210:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 611 ms, Speed: 0.03 M/s, Resolution: None
Name: 江苏卫视, URL: http://61.157.139.15:9901/tsfile/live/2392_1.m3u8$订阅源, Date: None, Delay: 831 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://59.173.243.210:9901/tsfile/live/1023_1.m3u8$订阅源, Date: None, Delay: 611 ms, Speed: 0.03 M/s, Resolution: None
Name: 江苏卫视, URL: http://60.12.183.46:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Delay: 846 ms, Speed: 0.06 M/s, Resolution: None
Name: 江苏卫视, URL: http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 846 ms, Speed: 0.06 M/s, Resolution: None
Name: 江苏卫视, URL: http://221.233.192.152:1111/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 208 ms, Speed: 0.34 M/s, Resolution: None
Name: 江苏卫视, URL: http://183.66.15.146:60901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 411 ms, Speed: 0.99 M/s, Resolution: None
Name: 江苏卫视, URL: http://123.138.22.30:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 1716 ms, Speed: 0.06 M/s, Resolution: None
Name: 江苏卫视, URL: http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 2360 ms, Speed: 0.94 M/s, Resolution: None
Name: 江苏卫视, URL: http://183.66.13.82:60033/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 217 ms, Speed: 0.52 M/s, Resolution: None
Name: 江苏卫视, URL: http://39.164.160.249:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 172 ms, Speed: 0.19 M/s, Resolution: None
Name: 江苏卫视, URL: http://1.197.81.30:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.29 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.140.86.162:8009/hls/33/index.m3u8$订阅源, Date: None, Delay: 217 ms, Speed: 2.30 M/s, Resolution: None
Name: 江苏卫视, URL: http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://219.159.194.28:8181/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 1.98 M/s, Resolution: None
Name: 江苏卫视, URL: http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://223.105.252.8/PLTV/3/224/3221228306/index.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://222.241.154.37:9901/tsfile/live/23029_1.m3u8$订阅源, Date: None, Delay: 2360 ms, Speed: 0.94 M/s, Resolution: None
Name: 江苏卫视, URL: http://220.164.192.48:50085/tsfile/live/0128_1.m3u8$订阅源, Date: None, Delay: 440 ms, Speed: 0.27 M/s, Resolution: None
Name: 江苏卫视, URL: http://112.101.78.50:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 259 ms, Speed: 0.24 M/s, Resolution: None
Name: 江苏卫视, URL: http://219.159.194.18:8181/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 1552 ms, Speed: 0.17 M/s, Resolution: None
Name: 江苏卫视, URL: http://101.65.33.225:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Delay: 704 ms, Speed: 0.05 M/s, Resolution: None
Name: 江苏卫视, URL: http://183.94.1.118:8801/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 1.09 M/s, Resolution: None
Name: 江苏卫视, URL: http://110.80.17.38:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.11 M/s, Resolution: None
Name: 江苏卫视, URL: http://218.13.170.98:9901/tsfile/live/1003_1.m3u8$订阅源, Date: None, Delay: 200 ms, Speed: 0.39 M/s, Resolution: None
Name: 江苏卫视, URL: http://222.218.159.253:8181/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 207 ms, Speed: 0.70 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.57.111.4:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 192 ms, Speed: 0.46 M/s, Resolution: None
Name: 江苏卫视, URL: http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://42.48.50.138:9002/tsfile/live/0127_2.m3u8$订阅源, Date: None, Delay: 307 ms, Speed: 0.52 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.57.111.4:1111/tsfile/live/1019_1.m3u8$订阅源, Date: None, Delay: 192 ms, Speed: 0.46 M/s, Resolution: None
Name: 江苏卫视, URL: http://124.128.73.58:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.101.119.62:8090/rtp/239.77.1.40:5146$广东电信组播源, Date: 2024-12-23, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.101.119.62:8090/rtp/239.77.0.90:5146$广东电信组播源, Date: 2024-12-23, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.101.119.62:8090/rtp/239.77.0.126:5146$广东电信组播源, Date: 2024-12-23, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 江西卫视, URL: http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 290 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://220.249.114.102:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 199 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://139.129.231.228:50060/rtp/239.21.1.167:5002$山东电信组播源, Date: 2024-02-06, Delay: 202 ms, Speed: 0.13 M/s, Resolution: None
Name: 江西卫视, URL: http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 455 ms, Speed: 1.18 M/s, Resolution: None
Name: 江西卫视, URL: http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 216 ms, Speed: 0.18 M/s, Resolution: None
Name: 江西卫视, URL: http://113.236.31.149:9901/tsfile/live/1048_1.m3u8$订阅源, Date: None, Delay: 282 ms, Speed: 0.55 M/s, Resolution: None
Name: 江西卫视, URL: http://101.19.84.8:9901/tsfile/live/0139_1.m3u8$订阅源, Date: None, Delay: 206 ms, Speed: 0.18 M/s, Resolution: None
Name: 江西卫视, URL: http://113.57.20.158:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Delay: 203 ms, Speed: 0.05 M/s, Resolution: None
Name: 江西卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=jxws$订阅源, Date: None, Delay: 233 ms, Speed: 0.00 M/s, Resolution: None
Name: 江西卫视, URL: http://218.89.240.144:59901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.18 M/s, Resolution: None
Name: 江西卫视, URL: http://116.128.242.83:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 290 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://111.14.181.15:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 270 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://61.136.67.238:50085/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 373 ms, Speed: 0.09 M/s, Resolution: None
Name: 江西卫视, URL: http://119.36.148.115:59901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 218 ms, Speed: 0.17 M/s, Resolution: None
Name: 江西卫视, URL: http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 270 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://113.25.252.226:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 274 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://123.130.84.106:8154/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 239 ms, Speed: 0.05 M/s, Resolution: None
Name: 江西卫视, URL: http://61.138.128.226:19901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 226 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://60.210.100.54:352/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 696 ms, Speed: 0.05 M/s, Resolution: None
Name: 江西卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$订阅源, Date: None, Delay: 204 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://220.249.114.102:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 199 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://14.212.185.71:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 1332 ms, Speed: 0.09 M/s, Resolution: None
Name: 江西卫视, URL: http://139.129.231.228:3529/rtp/239.21.1.167:5002$山东电信组播源, Date: 2024-02-06, Delay: 623 ms, Speed: 0.11 M/s, Resolution: None
Name: 江西卫视, URL: http://121.33.239.242:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 617 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://1.30.24.181:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 209 ms, Speed: 0.11 M/s, Resolution: None
Name: 江西卫视, URL: http://58.19.43.46:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Delay: 195 ms, Speed: 0.72 M/s, Resolution: None
Name: 江西卫视, URL: http://58.17.48.228:808/hls/17/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://144.52.160.109:9901/tsfile/live/1042_1.m3u8$订阅源, Date: None, Delay: 211 ms, Speed: 0.21 M/s, Resolution: None
Name: 江西卫视, URL: http://113.57.93.165:9900/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 192 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://183.3.134.56:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 195 ms, Speed: 0.98 M/s, Resolution: None
Name: 江西卫视, URL: http://183.3.134.56:9901/tsfile/live/0138_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Delay: 195 ms, Speed: 0.98 M/s, Resolution: None
Name: 江西卫视, URL: http://123.132.233.194:352/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://116.117.106.74:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 225 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://112.234.21.109:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 212 ms, Speed: 0.13 M/s, Resolution: None
Name: 江西卫视, URL: http://112.234.21.109:9901/tsfile/live/0138_2.m3u8$订阅源, Date: None, Delay: 212 ms, Speed: 0.13 M/s, Resolution: None
Name: 江西卫视, URL: http://116.117.104.39:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://116.117.104.242:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 245 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://110.7.128.156:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 263 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 208 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://58.220.219.14:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 198 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://221.199.193.3:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 236 ms, Speed: 2.14 M/s, Resolution: None
Name: 江西卫视, URL: http://124.228.161.8:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 209 ms, Speed: 0.09 M/s, Resolution: None
Name: 江西卫视, URL: http://m.951688.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 516 ms, Speed: 0.00 M/s, Resolution: None
Name: 江西卫视, URL: http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 446 ms, Speed: 0.12 M/s, Resolution: None
Name: 江西卫视, URL: http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 208 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://202.100.46.58:9901/tsfile/live/1033_1.m3u8$订阅源, Date: None, Delay: 446 ms, Speed: 0.12 M/s, Resolution: None
Name: 江西卫视, URL: http://58.221.214.82:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 202 ms, Speed: 0.46 M/s, Resolution: None
Name: 江西卫视, URL: http://59.48.75.130:3052/tsfile/live/0117_1.m3u8$订阅源, Date: None, Delay: 908 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://118.122.189.74:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 800 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://183.136.148.214:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 220 ms, Speed: 0.12 M/s, Resolution: None
Name: 江西卫视, URL: http://124.228.161.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 209 ms, Speed: 0.09 M/s, Resolution: None
Name: 江西卫视, URL: http://183.11.239.36:808/hls/44/index.m3u8$订阅源, Date: None, Delay: 387 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://219.145.93.74:9999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 219 ms, Speed: 0.25 M/s, Resolution: None
Name: 江西卫视, URL: http://61.138.128.226:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 226 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_43.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 204 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://113.57.20.158:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 203 ms, Speed: 0.05 M/s, Resolution: None
Name: 江西卫视, URL: http://222.169.85.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 455 ms, Speed: 1.18 M/s, Resolution: None
Name: 江西卫视, URL: http://175.10.230.91:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 208 ms, Speed: 0.63 M/s, Resolution: None
Name: 江西卫视, URL: http://58.220.219.14:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 198 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://121.19.134.222:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 243 ms, Speed: 0.02 M/s, Resolution: None
Name: 江西卫视, URL: http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 373 ms, Speed: 0.09 M/s, Resolution: None
Name: 江西卫视, URL: http://59.48.75.130:3052/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 908 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://106.115.26.161:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&down=1$订阅源, Date: None, Delay: 213 ms, Speed: 0.03 M/s, Resolution: None
Name: 江西卫视, URL: http://117.27.190.42:9998/tsfile/live/23265_1.m3u8$订阅源, Date: None, Delay: 213 ms, Speed: 0.04 M/s, Resolution: None
Name: 江西卫视, URL: http://58.17.116.69:9903/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.16 M/s, Resolution: None
Name: 江西卫视, URL: http://60.187.244.54:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 197 ms, Speed: 0.14 M/s, Resolution: None
Name: 江西卫视, URL: http://101.74.30.7:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 431 ms, Speed: 0.07 M/s, Resolution: None
Name: 江西卫视, URL: http://61.243.161.199:9901/tsfile/live/1048_1.m3u8$订阅源, Date: None, Delay: 312 ms, Speed: 0.24 M/s, Resolution: None
Name: 江西卫视, URL: http://171.117.241.88:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 205 ms, Speed: 0.10 M/s, Resolution: None
Name: 江西卫视, URL: http://219.145.93.74:9999/tsfile/live/0141_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.25 M/s, Resolution: None
Name: 江西卫视, URL: http://111.61.236.247:9081/hls/36/index.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.10 M/s, Resolution: None
Name: 江西卫视, URL: http://171.14.89.69:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 218 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://113.220.233.47:9999/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.13 M/s, Resolution: None
Name: 江西卫视, URL: http://175.10.230.91:8081/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 208 ms, Speed: 0.63 M/s, Resolution: None
Name: 江西卫视, URL: http://110.7.129.116:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 1223 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://119.163.199.98:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 810 ms, Speed: 0.01 M/s, Resolution: None
Name: 江西卫视, URL: http://59.173.243.210:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 611 ms, Speed: 0.03 M/s, Resolution: None
Name: 江西卫视, URL: http://59.173.243.210:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 611 ms, Speed: 0.03 M/s, Resolution: None
Name: 江西卫视, URL: http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 846 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://60.12.183.46:9901/tsfile/live/0130_1.m3u8$订阅源, Date: None, Delay: 846 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://112.101.78.50:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 259 ms, Speed: 0.24 M/s, Resolution: None
Name: 江西卫视, URL: http://123.138.22.30:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 1716 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://222.241.154.37:9901/tsfile/live/23034_1.m3u8$订阅源, Date: None, Delay: 2360 ms, Speed: 0.94 M/s, Resolution: None
Name: 江西卫视, URL: http://113.57.111.4:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 192 ms, Speed: 0.46 M/s, Resolution: None
Name: 江西卫视, URL: http://123.163.114.115:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 208 ms, Speed: 2.17 M/s, Resolution: None
Name: 江西卫视, URL: http://124.128.73.58:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江西卫视, URL: http://42.48.50.138:9002/tsfile/live/0138_2.m3u8$订阅源, Date: None, Delay: 307 ms, Speed: 0.52 M/s, Resolution: None
Name: 江西卫视, URL: http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江西卫视, URL: http://183.94.1.118:8801/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 1.09 M/s, Resolution: None
Name: 江西卫视, URL: http://1.197.81.30:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.29 M/s, Resolution: None
Name: 江西卫视, URL: http://219.159.194.18:8181/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 1552 ms, Speed: 0.17 M/s, Resolution: None
Name: 江西卫视, URL: http://110.80.17.38:9901/tsfile/live/0138_2.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.11 M/s, Resolution: None
Name: 江西卫视, URL: http://113.57.111.4:1111/tsfile/live/1028_1.m3u8$订阅源, Date: None, Delay: 192 ms, Speed: 0.46 M/s, Resolution: None
Name: 江西卫视, URL: http://116.117.105.183:8096/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 259 ms, Speed: 0.03 M/s, Resolution: None
Name: 江西卫视, URL: http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1716 ms, Speed: 0.06 M/s, Resolution: None
Name: 江西卫视, URL: http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 219 ms, Speed: 0.10 M/s, Resolution: None
Name: 江西卫视, URL: http://101.65.33.225:9901/tsfile/live/0130_1.m3u8$订阅源, Date: None, Delay: 704 ms, Speed: 0.05 M/s, Resolution: None
Name: 江西卫视, URL: http://117.190.144.101:1111/tsfile/live/1016_1.m3u8$订阅源, Date: None, Delay: 225 ms, Speed: 0.44 M/s, Resolution: None
Name: 江西卫视, URL: http://218.13.170.98:9901/tsfile/live/1017_1.m3u8$订阅源, Date: None, Delay: 200 ms, Speed: 0.39 M/s, Resolution: None
